risk_id,cluster_id,evidence_id,published_date,publisher,title,url,source_type,search_query,relevance_score,event_type_hint,entity_keywords,event_keywords,asset_keywords
RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000064,EV-5808E45BDF,2025-10-21,BBC,What caused the AWS outage - and why did it make the internet fall apart? - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1DaTN0U29qNTJPbXdvMHBoeV9SNVd3THRCQVVQUVZjY2tYZ1ZvZ0FQcHhCdURIM0hBaG5qd21vbFN2TklxUXZwZDZPM0RwQjJiQ25LbEpRWXdfdw?oc=5,news,"compute service disruption,storage failure",0.45,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000065,EV-E38BAB4C1A,2025-10-21,Mashable,AWS outage update: What happened and why? - Mashable,https://news.google.com/rss/articles/CBMie0FVX3lxTFB3UmNyM254ZmN6clFKM1l2QzQ4ODNRZE5HVFNsNWtqZFM3WkNuNUtvc2lqY21MUkdfdVNrRTFxT29MbDhKSmtTR1FsQ3RaMFRPS29fY3hPcFV6MFFWY2hhdWxKd0xhOUpHa2ZyT0lGR0JON2lWek9QSnJESQ?oc=5,news,"compute service disruption,storage failure",0.45,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000073,EV-8124305D28,2025-10-31,crn.com,Microsoft’s Eight-Hour Azure Outage: 5 Things We’ve Learned So Far - crn.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOcTc3MTVZR3d2RzFWRF9fNlMtd1Uwbi00V2FPQUtiYUZremdvSXJwVnkxT0xSR1FwdnVrZi1iMTdUakVBOXRVVkl4Wk1rdzEwOEFqZjljTDBId1NNVjFOcVd4STZiTUlIY2hvN1p4aTJRRW1leGo0Uk56Q2NQbzNsei1NaVg5cDdDZUdsLWU1LU1Za0N6TEM0eXN6SUE?oc=5,news,SSO outage,0.45,OUTAGE_APPLICATION,,outage,
RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000074,EV-0D9BA75B81,2025-11-03,The Record from Recorded Future News,Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group - The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiekFVX3lxTE5GVHZBNTloWkRGZ2FucTJTWUVRdmNVNmNzOFExZnNhcFNPYW5JR3dfN3hfMUVIc0JVVldXVERkTEVkT2RMRVlqN0xWZTJUdzBJcUVVc3BacU9yekJ4TzAyRGZNRkwxaWJoVUFzQk5QSnBxYzVRQThlZVNB?oc=5,news,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",0.5,SECURITY_BREACH,,leak,
RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000077,EV-D5633886D1,2025-11-07,cyfirma,TRACKING RANSOMWARE : OCTOBER 2025 - cyfirma,https://news.google.com/rss/articles/CBMidEFVX3lxTE9NRFY5Vm5lcm9mVlBtTGFHZGRDSzNkWW9FMlAydl81OThPR0JtZXFJTGZ4Z3oyNkd2MlhPVnNXUWNXYU5SaUNHbGN6WkUtSmhCVTg2Y0dLS05RUmN2VFdFQnRjYlRMS2VzTHpjYkI4eEhjWG1P?oc=5,news,"ransomware attack, logistics ransomware, ransomware supply chain, manufacturing ransomware",0.55,SECURITY_RANSOMWARE,,ransomware,
RISK-OUTAGE_APPLICATION-UNKNOWN-72055D9F,CL-000080,EV-EB824C9228,2025-11-18,Axios,Cloudflare traces hours-long outage to one single file - Axios,https://news.google.com/rss/articles/CBMieEFVX3lxTE5JMUFFVkJwQ1ZFQXMya2g2TjZELXRVeE0wdVN0ZFE1SS02NnlMTnZ4NmVyQ3I0S1RBOEFMTUVCelVwNUpwejUzaDRfbGlfOU5ua2xxUUhmWkxlWnpmUXR2UGVmVlhoc2VYZXVXeF9rM09rY1hYZ1FFbw?oc=5,news,EDI outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000081,EV-CB9E435C2F,"evidence_id
EV-CB9E435C2F    2025-11-18
EV-CB9E435C2F    2025-11-18
Name: published_date, dtype: str","evidence_id
EV-CB9E435C2F    The Cloudflare Blog
EV-CB9E435C2F    The Cloudflare Blog
Name: publisher, dtype: str","evidence_id
EV-CB9E435C2F    Cloudflare outage on November 18, 2025 - The C...
EV-CB9E435C2F    Cloudflare outage on November 18, 2025 - The C...
Name: title, dtype: str","evidence_id
EV-CB9E435C2F    https://news.google.com/rss/articles/CBMiYkFVX...
EV-CB9E435C2F    https://news.google.com/rss/articles/CBMiYkFVX...
Name: url, dtype: str","evidence_id
EV-CB9E435C2F    news
EV-CB9E435C2F    news
Name: source_type, dtype: str","evidence_id
EV-CB9E435C2F    authentication failure,login disruption
EV-CB9E435C2F                        core network outage
Name: search_query, dtype: str","evidence_id
EV-CB9E435C2F    0.45
EV-CB9E435C2F    0.55
Name: relevance_score, dtype: float64","evidence_id
EV-CB9E435C2F    OUTAGE_APPLICATION
EV-CB9E435C2F    OUTAGE_APPLICATION
Name: event_type_hint, dtype: str","evidence_id
EV-CB9E435C2F   NaN
EV-CB9E435C2F   NaN
Name: entity_keywords, dtype: float64","evidence_id
EV-CB9E435C2F    outage
EV-CB9E435C2F    outage
Name: event_keywords, dtype: str","evidence_id
EV-CB9E435C2F    NaN
EV-CB9E435C2F    NaN
Name: asset_keywords, dtype: str"
RISK-OUTAGE_APPLICATION-UNKNOWN-EF219986,CL-000083,EV-CB9E435C2F,"evidence_id
EV-CB9E435C2F    2025-11-18
EV-CB9E435C2F    2025-11-18
Name: published_date, dtype: str","evidence_id
EV-CB9E435C2F    The Cloudflare Blog
EV-CB9E435C2F    The Cloudflare Blog
Name: publisher, dtype: str","evidence_id
EV-CB9E435C2F    Cloudflare outage on November 18, 2025 - The C...
EV-CB9E435C2F    Cloudflare outage on November 18, 2025 - The C...
Name: title, dtype: str","evidence_id
EV-CB9E435C2F    https://news.google.com/rss/articles/CBMiYkFVX...
EV-CB9E435C2F    https://news.google.com/rss/articles/CBMiYkFVX...
Name: url, dtype: str","evidence_id
EV-CB9E435C2F    news
EV-CB9E435C2F    news
Name: source_type, dtype: str","evidence_id
EV-CB9E435C2F    authentication failure,login disruption
EV-CB9E435C2F                        core network outage
Name: search_query, dtype: str","evidence_id
EV-CB9E435C2F    0.45
EV-CB9E435C2F    0.55
Name: relevance_score, dtype: float64","evidence_id
EV-CB9E435C2F    OUTAGE_APPLICATION
EV-CB9E435C2F    OUTAGE_APPLICATION
Name: event_type_hint, dtype: str","evidence_id
EV-CB9E435C2F   NaN
EV-CB9E435C2F   NaN
Name: entity_keywords, dtype: float64","evidence_id
EV-CB9E435C2F    outage
EV-CB9E435C2F    outage
Name: event_keywords, dtype: str","evidence_id
EV-CB9E435C2F    NaN
EV-CB9E435C2F    NaN
Name: asset_keywords, dtype: str"
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000093,EV-2BAAFE6ED4,2025-12-01,The Tech Buzz,Shopify Outage Resolved After Disrupting Cyber Monday Sales - The Tech Buzz,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMmxhZmI4a0Y3WE1nZTFTTFlRaFJPWjVBQXNuVlN0eWtZYzlZU1oyRGFTZGlhdnR1ejMwNFB6S3U3NXNDYi1rVGNVNDd3NDBHWGgtZ1kzZnJqOTR4Y0xQWDVKWk9kY25GZ0Q4UFFDUGpiX0tfQmcwZXB3dkdaUjF6MkhDaDhIbVBKWWtHa2k2dEZucVhXQ2JN?oc=5,news,"authentication failure,login disruption",0.45,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-72055D9F,CL-000097,EV-FF530B2655,2025-12-05,Aviation A2Z,"Delta Cancels 100s of Flights at Detroit Amid Outage, DL208 Diverted and More - Aviation A2Z",https://news.google.com/rss/articles/CBMilAFBVV95cUxQaUU1SENUbngyWE9iZzBwNDFKZFhBbkdiX25rbWZMNXhWYVdqQWk2dkxCSHl1RkR3cFMzM3JzWmVpZGtIb0tsbGZKMXNFaTJXMGpqRzNndl9HbjVxOUQzdll3TjFsNkFuMFNMXy1xenpLN0FIbWowVVNqR2VlZURzTlh2bHROTHhKTmZYQUh3SzB1cUct?oc=5,news,EDI outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000100,EV-C677700F3D,2025-12-08,International Business Times UK,"Banks, Shopify, Zoom Hit Again as Cloudflare's Second December Outage Reveals Your Internet's Fragility - International Business Times UK",https://news.google.com/rss/articles/CBMivAFBVV95cUxPZWJvVEk1RnBFTkdYZmNXMnMyVXJaN014MVc0UE1UQ2pTZ19oVTB0dUZXY2RvNEJlN2Y1c0hCTVY3X1pTVkVLdHRRb2VEUmYxbWNzWXF5dFBIQXpWczhSbFBpNWszNGRNVVNNSzEtb2FiSkt1a1ZBSGVYZk9XdkhhVnBfd2kzemY5dzFSMHo4TnhkVDJ6cEwyQ3ltRGxZY2x1RnA4ekdJN1lHa3k1MWhKZWhhRzlZeDlHRy0zSw?oc=5,news,SSO outage,0.45,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000104,EV-94F43A8A49,2025-12-21,Bruin Political Review,The Cloud Oligopoly: What the AWS Outage Revealed About the Internet - Bruin Political Review,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOTTk3Q0t5V0lMN1gtLW5Xb05nOGZhMnFLS2FMMDh3NEw2RThpM3ducFhpRGFYdDFZOVRsVDlQZVhaLWdOTG41cXFScFQ4YW5HWS16LTVXeXc4VThpWGh2WGctb2V6TTFwZE03RGYzakpFenNNX3lSVDY1MHVWYVBxbTFXWkJCYzQyMWtYVTRvdi1ZelZ1d1NidGNERDdZMnhCR3QzSDA5SFU5cFBjcW9JZUtBYW9VclpkNUln?oc=5,news,cloud provider outage,0.6,OUTAGE_CLOUD_REGION,,outage,cloud
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000113,EV-4104B8CD56,2026-01-14,KSNV,Verizon outage fixed after phones 'stuck in SOS mode' - KSNV,https://news.google.com/rss/articles/CBMixwFBVV95cUxNMm1Hb3B1R3pJVE5BMktMMDZIS1dxV0ppdXkxREZxSjZ5dTZWYjFwMlBjZDNfSzVmbDRDWFFzZkxmbS1YVjV1VXFJM1BWQi1MRTlmUDdsdXQ5M3BaeVBoWldDeDdtRTl2N0lVanBBZi1hNzlLZFlhQ2hYNmFZd1ZJVFdWclFoZHRzZUhPdDVXSFVKSzBaU1FrcFVxMDBJVGdoakVqTUdPWU4ya1l6cm9xSS1BbDlnMFR0VlpHeEJfc1lSc3RuOUxF?oc=5,news,SSO outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-EF219986,CL-000116,EV-23547A1B82,2026-01-15,Light Reading,Verizon restores wireless service after massive outage - Light Reading,https://news.google.com/rss/articles/CBMijwFBVV95cUxPXzlRM19HUEdGZ3QyU1p2Y1lVbkNEWXJwMWhpVkJRYUpHbm9ScVVtQlBjcTc0YjgwQTlwZWdJMWp4aVU2YWhhdDhGX3pYVk1rR0thc0cxbFVXVFg0SGdWX0NyOFhDUU5Wa2lxSk5QSHJ3S2g1XzcyWTBLVm9sSHEtVm5RdTRmTUJJYlhJclpVOA?oc=5,news,core network outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-EF219986,CL-000118,EV-28F6AB93AA,2026-01-16,CNET,"Verizon Outage Caused by Software Issue, but Details Are Still Elusive - CNET",https://news.google.com/rss/articles/CBMie0FVX3lxTE5zNzRPNUVMMDg1cGlpREUtYmpheXZxOHJDV2VjQ25kRjlNWlBocWh5Njk4dHhwYUVwVklUal9jX3RYbWxDVzFHUS1wMVlWM0txWmlMWUQtbm1WbVFQcFdJa3Q2TFFiem9MQ0VFdjdGV1dWc3hfazRfbTV1aw?oc=5,news,core network outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000136,EV-B8EEED2F4F,2026-02-17,BleepingComputer,"Microsoft Teams outage affects users in United States, Europe - BleepingComputer",https://news.google.com/rss/articles/CBMirgFBVV95cUxQNXlLZWhCQ3AtZE8taUE1aW0xZlktUDByOHlrUEFJQklVekVqZHBNMElHUkZYMXFkWkF1MHhaRDJ6TDRUOHhiN0Vxb3J6ZkJUVXBCR3IxOWpMSVYybFFCT2RDaWhvX1Y5MjFFQ3FWbEV2ME55dXdadHhwcldXX2tUbFhpaExyeDk4Umh4aVI3aEJGU0dLLUhjRXFKX21hUWFvUUlJM0QyTVVkX3lEd1HSAbMBQVVfeXFMTlUtZzhuSExGM2ZKNFlxdHphaGUzOWRvUHptaDh4cUJxREQ5am9SZ3FpNGx1NkI3UW95d2QtcjZST0VhUU92VUM4SWlEcVIxVFlMdUZPVDJLa2V5dERDTjdaNXYxeDVweEJLODRFbVR1WTBNbW5UMnlWb1hpUHpETzhKejZhaFVMYmZyS1BrNkxZQnZDblZJN1ZxbkYxMTJ5QTY4Y0VWMVQ2UFFSQUhydzlyVXM?oc=5,news,SSO outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-72055D9F,CL-000141,EV-6E5A6D1806,2026-02-23,State of Michigan (.gov),LEO - MiLogin outage affecting access to UIA online services - State of Michigan (.gov),https://news.google.com/rss/articles/CBMioAFBVV95cUxOTzdoTGU3ZFlzODB0ZTFTeHBnT1pfZjlYa3RxRHgwNFZIZGZ2c1FtaEFDUEp5bTZoZEp5U01WV2NNUll2TXBuRDBMcWJMX1Vyb1BsVUYzMVlpcW94a3hBSVNfbWVZRExFUnppVmlCTFE3THA0a0FSXzZjNFlYdVBkVDJOV2hIM0xPY2JfWHIyb2wzbTZraTRFWG1QMGxhbGxJ?oc=5,news,EDI outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000151,EV-1D0403F0A3,2026-03-02,MSN,Claude AI outage disrupts users worldwide - MSN,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOR0pNYjNKUktKOS1BVVVidHBWRmhhbE5pRUx5ZVl6MkFFOEw0YllrY0N6WWpRWGZBMGZuNnl3V2k0RGsyb090andoZkFQdlZFblBqZTZ2ZWdOMHpDM3RWa2V3YTJUOUdpR3A0dzZrY3lUQTk3SVVhUmhFNHh1Mmg3Y3B6azRwanVlODlSYzVTa2J0bUI0S2d0SHpZZ01aRllMckRjMGJCc1ZhRmptLWdIUnFrZHJRRlpULVVSR3J1akc4ZTBUeGVvZVVVSGVKeHVDMC13eFFUclZMOE0?oc=5,news,"authentication failure,login disruption",0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000152,EV-A307767E88,2026-03-02,The Economic Times,"What are Claude HTTP 500 and 529 error messages, and which regions are affected by Anthropic outage? Here' - The Economic Times",https://news.google.com/rss/articles/CBMivwJBVV95cUxQalRaOXNjYjg3TF9SV2hqNmFVNkt2eU00MG9wNFR2MDFqbHIyVmZCbzY5RkJjUlV3S0R4OWY2eUdPTUkxcS1mR3hMYXR0Vkp2X2ZxLXVnMmlYYzB5UEUzMVE1VVV3VzBQcFotbk5LbG1wZnNpRVRRSHdLeVBqRjVtMXZheTNYWVVXeVJzUkhQZzZ4bTRIQUZ5RjZuTS04MEltU3hzWEVRLW5DVGZ5SlZIRFN3eGJ5LVkzMjV0WXZDMVQyelRQci1uWkk5YnFTRUVBZklxSS1xb0VneUhlcnJYd05TLTJpdnczNlBmQzVMU2xGeW1uMnJsaElTUm4zUDM5NjI2ZWtKcEV6VzhXUGU3bV8wdHJRSVlidTRPdjNkcWZoZm9ZVlJGd1JUU0VKdm40dVZramtVSGFOVU84WE1R0gHEAkFVX3lxTFBCdFVldmQtN3JpeUpFTFlGbUo0TlRpMnB3WlJwZ2JreFFnV1VzQ29nME5RYjk2WEdXUDNyZl9WdFllQ0tXbVhOVG5nTnJEZmNZbnJLZkNiOFFEMVdmNmFtZnZ2MzlNdmlyb2xZYmI2WVI1ZEw0ZzRkVnhUX2RCdTRkcVJ5aWFMa250by1CSmNfMDNGYTJYSW5ZM0tLZ0pmQXVsR2NleVQ0TzczWHg0NTNrSkFvSjZwMjRkcF9KRE1JMVlkbUw4d0hrbzdvU3Q4eFFNektVam9oQmU0dm9YX0lEV3ROWjdyQ1NaTDVxUEp5dHphVTN2TVI3QTRXRmxnaUpEVmhKSmxnNm9qOTRXYkUwcVFoTHY0SERudG5JOEZLeC1rSk9pRXFNZzdKaWFtbVR4LUNfVkt0NnhxQTY5T1YzbjFfSA?oc=5,news,"authentication failure,login disruption",0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-EF219986,CL-000153,EV-9173CBA4B0,2026-03-02,cyberpress.org,Amazon Web Services Power Outage in Middle East Disrupts EC2 and Core Networking Services - cyberpress.org,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5lenlnbHc2aHJEWmwzUE9fdVk2OE8teTNlOEpvWElTcnFKUDlsVFhVSE9LUTlEQXdRajB4cC00TkFJc3RPQVd2aGNWa05ZNzNqSmNaY3JCdmFqeUJVMFI3bEtQWE5ZWjA?oc=5,news,core network outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000161,EV-6BA2D2D610,2026-03-03,MSN,Global outage cripples Claude AI access - MSN,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQYWtBeUtHSk11eUJpWnpvU3UyZHZzUElkTzE2Z0V1RE5CRmdKTDFiYnA0LXNOTExRNHVIaTlybkhCc3ROM0NmZ3JwUUhZZzlzNnR5dFhZVXhweGdBdk5PdUNuWDhSN1FwZHJ3Y1VRTmM2VEdmZUdvb0lScWtvQ0lCcVZacG1BTGtlN2dsQ3AwRGdTWWs5QXR0c01rUFh3azRxRjNlMDNvWUJhc3h4RjdEdFJRWlAxdkg3dkFDc3JTX2pfVEZJZmpwR2dVTlNkT0o1NlNuMTQtUm0?oc=5,news,"authentication failure,login disruption",0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-SYSTEMS-3F520A3A,CL-000030,EV-962567601C,"evidence_id
EV-962567601C    2025-08-28
EV-962567601C    2025-08-28
Name: published_date, dtype: str","evidence_id
EV-962567601C    Clemson News
EV-962567601C    Clemson News
Name: publisher, dtype: str","evidence_id
EV-962567601C    Managing time and attendance: Update to Kronos...
EV-962567601C    Managing time and attendance: Update to Kronos...
Name: title, dtype: str","evidence_id
EV-962567601C    https://news.google.com/rss/articles/CBMisAFBV...
EV-962567601C    https://news.google.com/rss/articles/CBMisAFBV...
Name: url, dtype: str","evidence_id
EV-962567601C    news
EV-962567601C    news
Name: source_type, dtype: str","evidence_id
EV-962567601C    ERP outage
EV-962567601C    SSO outage
Name: search_query, dtype: str","evidence_id
EV-962567601C    0.8
EV-962567601C    0.6
Name: relevance_score, dtype: float64","evidence_id
EV-962567601C    OUTAGE_APPLICATION
EV-962567601C    OUTAGE_APPLICATION
Name: event_type_hint, dtype: str","evidence_id
EV-962567601C   NaN
EV-962567601C   NaN
Name: entity_keywords, dtype: float64","evidence_id
EV-962567601C    outage
EV-962567601C    outage
Name: event_keywords, dtype: str","evidence_id
EV-962567601C    system
EV-962567601C    system
Name: asset_keywords, dtype: str"
RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000060,EV-3AA80863BB,2025-10-21,Financial Executives International,AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International,https://news.google.com/rss/articles/CBMiogFBVV95cUxQc014MEJiUzMtdGIyYkhmcndfS0wxOHU4RFY0YUQyeUx5ZTdNblRmaUFHQ01uRFgtSU5mRXRFVEc3cC1vVDZuT29WeVJGWHFYTnM4MGtiVkc3LUhXSWdxYXlxcVkzZWctZkhLSVhxQTA5VkJJNjI5X1lwNVZ1WWtVUUIyMG9aYjVsLS1ldzhJdmktRE5iOE1uM0dLN1lIeDRiU0E?oc=5,news,ERP outage,0.9,OUTAGE_CLOUD_REGION,,outage,cloud
RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000024,EV-B61852CF54,2025-07-28,UNITED24 Media,"Russian Airline Hit by IT Outage, Pro-Ukraine Hackers Take Credit - UNITED24 Media",https://news.google.com/rss/articles/CBMirAFBVV95cUxNOFRwa3BELXRKVWFQUndDNEp2N1lib2FBTXp5SDYza2VPMURxdTQ1VEEtbDRHNDg0QkFCU2prODJGVVZ3SHBORVJuQk1VZXJWaFlwczlmNlFrZlVNN2dJU28za3RfVTlsSnRiTjRyV1cyZmVfcERpbjJrQlZIVmFTd3pLeDhUM3QyTUNTbFBzQkN2OHhTdlk5bWFPTGRHVXZZREVMMUtyVzEtYUFW?oc=5,news,ERP outage,0.45,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000079,EV-9608ABD6D4,2025-11-17,theregister.com,SAP apologizes for customer portal outage - theregister.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9TTkp4ZjFVd1B1Zm5Wekp3dmpmS19OSTYzeHhyeGtYXzZkRnZMUGFKRnRNY1NvMnBpYWE5TVRMZUM2S3N0Z2kyS3Etd1pQWDlKb19ZTzBKNVNNX0c2OEt3eHpxS3Y3NUZ6?oc=5,news,ERP outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000159,EV-4EC1A653B8,2026-03-03,CFO.com,"As Claude expands into finance, outage raises risk questions - CFO.com",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcjBkZ2ZOQllRRDQtVXRuMzMzQTZrYVJmeGZ6bGVuRUlBdjBicnN1QW5aUk9VLU1uWHRTU3V4N202REFMWGJaVjNmd0Z6ekowMU9Mak9IS0xjbUlEcVN0TTE5NWtKVlRUUE1zT0lZLTFnZ3QxYnNMRVBQRlpSUWFsUlZWeWVrd3JKOXYzem53UTZEZm5nX0NGenp4bG5jb1NKTHZWYjhidk14cWlpYU9jUi1DZmNMNkZU?oc=5,news,ERP outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000087,EV-036BAEEF86,2025-11-24,Reuters,Comcast to pay $1.5 million US fine after vendor data breach - Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxOcFBDWmJpR1ZpT1E4TERZSVdfWnp1MUZiNU5uM0NGeHBnOFBGOEdDcXRweS1KTGtmOHdsRUQ4aXI3RzJZT004VXdFQzVTNVR1TnV4VEpQQVhUXy1IRm83VlRJYkNOaHc3QU0xdFRZZkdrWnAyWFVYYkdhZThSTmhUN08tWDJQb19OMkIxSmRINGs4aFpRNUR1a3lHUjlkck9yRE50XzNYd3E2c3FWRGNwME5xbkc2eVlDUUhYTmJ5eUp1SlRjdGpLa1pxNA?oc=5,news,vendor data breach,0.85,SECURITY_BREACH,,"breach,fine",
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000094,EV-D17E8927F4,2025-12-01,Light Reading,Comcast to pay $1.5M to resolve vendor data breach - Light Reading,https://news.google.com/rss/articles/CBMikAFBVV95cUxOMG5SSUJuaXJOZGtWbHhteHNqSW04MWprbURBY3NzUE11MGx4SUVvUnF5SmpwNEFiOWg1b0FZc2R3eGt2UGVrMkdkRWVZQ0hEeVBxeEhqb0dsTDFCZEVfeFVlSi1HYkM4LXdETXJSaUQ3UHNZWUlJeHVkLS1tcWlreUtueFdMTDIyWkM1MUlFYy0?oc=5,news,vendor data breach,0.85,SECURITY_BREACH,,breach,
RISK-OUTAGE_APPLICATION-SYSTEMS-C4E87D80,CL-000099,EV-FC9B954760,2025-12-07,https://debuglies.com,The Almaviva Cyber Incident: Supply-Chain Compromise and Critical Infrastructure Risks in Italy - https://debuglies.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxOYmZUWVdFaVhPeHZrSm1SY3liN2VLQnVGbnVCeHBOWEJNNnF2OVhHaWRjckZvcG44X05pYlhTMzdxTzZOZGRSRFplSVhEX1pWQ0RLbUQxa3pXTGMxbzhxanB4QWVBdzBxMzdEOVhRdzlaeVNjc1RuRFl2QzBpV2hSR3RZSWVDS0trckZ6dEVGakNaWDYwSlVfSEZlQlRLNm5CdmRhTThaNmt4cUpWeUxCZWU0YXluOFVGazJJTXVCYUE1cHNidHVz?oc=5,news,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",0.9,OUTAGE_APPLICATION,,incident,infrastructure
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000191,EV-8BE8BF4D2A,2026-03-17,The HIPAA Journal,CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal,https://news.google.com/rss/articles/CBMihgFBVV95cUxQNG1aaEdaQVVIVkM4TzdrUnhFaFRrYWJvOTU2MXV1bVN6WDFDRkR4eHJ5Sy1FOFhpZkkyak5WWHpIVVh0NmdqRWQ3S0ZkSDI3OUcteUlZY2pfRkRHNU9oV1NucC1VUHN6ekdoMWNDeUlpWllRdkNzM0xMalY0SlNaZEo2VkRqZw?oc=5,news,vendor data breach,0.85,SECURITY_BREACH,,breach,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000041,EV-D10A03F6C6,2025-10-07,Infosecurity Magazine,Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine,https://news.google.com/rss/articles/CBMigAFBVV95cUxNZGNfTWpyVTVMMFRkM0hvUHl0MHVOM2hNMlZyMTNncE1UdTMtRlRwMzZuU3ZqZkJETHR1ZFg3LWxFb05oYkJsdzlqUkpxY0JEd08xTk9mdEc1M25zOE5tdXFfai1JaUdGcVh6N3dqNFBDUGkwelRyLUVvbFRpZFctbQ?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
RISK-OUTAGE_CLOUD_REGION-CLOUD-0785DCC0,CL-000059,EV-408A067684,2025-10-21,Logistics Viewpoints,AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNSWlCSnh2WWtpMncyb0tCV044MzBhMk5uclhGY2p5MmtyWFZabEx3cm1wNEJUTExNQnNYRlBCUnBlTUM2MUNCUlZqWnJSZVcyM0ZpUmVyWTRTSlMyd3gwcV8tZnd4WVdXbU0zU0FpYUZXQUh3OXZzU1BXSllUd1FkTFVXZXNlWTB1TnBrcUFLVFVhOTg2RTdhcDdqN0pBTzBaX2JVdkJ6RVY?oc=5,news,warehouse management system outage,0.7,OUTAGE_CLOUD_REGION,,outage,cloud
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000092,EV-B69B7E69FC,2025-11-27,Acronis,Iberia Airlines data breach: What customers need to know - Acronis,https://news.google.com/rss/articles/CBMimgFBVV95cUxNX01hajJfbk5mWTU4MmNnUlRVaW1Oc0ZvVER3UW9lcG1oSE44bTE2OUNvTDMzZzdBbEZGbjZjQWJ5NVZLWmJHYzRqOS1qYzhjLXNydUFBSlVvV25xc1g1UlVyb2xFLTlTV01rQWZvX0x5c0xIVlM0c2pjZFcyNVlSUTNsT0JjVnVUUFl1RVY3Nlk2RGxtTlJJLU93?oc=5,news,"third party compromise,customer data leak",0.75,SECURITY_BREACH,,breach,
