report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,31,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000187,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-20 to 2026-04-20 across 1 source(s). Representative sources: Vercel Breach Tied to Context AI Hack Exposes Limited Customer Credentials - The Hacker News
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,32,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000191,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-21 to 2026-04-21 across 1 source(s). Representative sources: AI tool Vendor compromise leads to Vercel Data Breach - Cybersecurity Insiders
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,33,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000192,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-21 to 2026-04-21 across 1 source(s). Representative sources: Vercel Customer Data Breach Highlights CX Risks of “Shadow AI” Tools - CX Today
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,34,RISK-OUTAGE_NETWORK-NETWORK-C79A7C5B,CL-000194,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Cloud Infrastructure,8,2,4,Weak,Medium,False,,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Cloud Infrastructure. Evidence window: 2026-04-22 to 2026-04-22 across 1 source(s). Representative sources: 2026 network outage report and internet health check - Network World | 2026 network outage report and internet health check - Network World
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,35,RISK-OUTAGE_NETWORK-NETWORK-1D5A7FBA,CL-000201,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Physical Infrastructure,8,2,4,Weak,Medium,False,,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Physical Infrastructure. Evidence window: 2026-04-22 to 2026-04-22 across 1 source(s). Representative sources: 2026 network outage report and internet health check - Network World | 2026 network outage report and internet health check - Network World
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,36,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000206,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,"Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-23 to 2026-04-23 across 1 source(s). Representative sources: Credit risk transfers earn bipartisan praise; Citizens, Frost blame vendor after data breach claim; and more in today's Bankers' Hours - LinkedIn"
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,37,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000208,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-24 to 2026-04-24 across 1 source(s). Representative sources: Class action lawsuits filed after Citizens Bank data breach affects a ‘few thousand’ customers - The Boston Globe
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,38,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000209,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-04-24 to 2026-04-24 across 1 source(s). Representative sources: Udemy Data Breach - ShinyHunters Allegedly Claims Compromise of 1.4M User Records - CyberSecurityNews
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,39,RISK-REGULATORY_ENFORCEMENT-UNKNOWN-7B3945EE,CL-000210,REGULATORY_ENFORCEMENT,UNKNOWN,Regulatory enforcement action increases compliance exposure,Regulatory,Compliance & Governance,8,2,4,Weak,Medium,False,,Perform gap assessment against applicable requirements | Document evidence and controls,ISO22301; NIST 800-53 (as applicable),Risk signal (Weak): REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-04-25 to 2026-04-25 across 1 source(s). Representative sources: Overcharging by gas-run vehicles to face enforcement action: Transport minister|61381|News24 TV - en.bd-pratidin.com
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,40,RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000007,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Order Processing,8,2,4,Weak,Low,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Order Processing. Evidence window: 2023-02-17 to 2023-02-17 across 1 source(s). Representative sources: Oracle Cloud and NetSuite hit by global outage - Techzine Global
