cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000090,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-12-05,2025-12-05,EV-FF530B2655,1,EV-FF530B2655,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,Aviation A2Z,https://news.google.com/rss/articles/CBMilAFBVV95cUxQaUU1SENUbngyWE9iZzBwNDFKZFhBbkdiX25rbWZMNXhWYVdqQWk2dkxCSHl1RkR3cFMzM3JzWmVpZGtIb0tsbGZKMXNFaTJXMGpqRzNndl9HbjVxOUQzdll3TjFsNkFuMFNMXy1xenpLN0FIbWowVVNqR2VlZURzTlh2bHROTHhKTmZYQUh3SzB1cUct?oc=5,2026-04-28T15:39:16
CL-000091,INCIDENT,SP-003,OUTAGE_NETWORK,network,Supplier Integration,2025-12-05,2025-12-05,EV-3CB1B81ED9,1,EV-3CB1B81ED9,news,Weak,,outage,OUTAGE_NETWORK affecting network in Supplier Integration.,0.7,Simple Flying,https://news.google.com/rss/articles/CBMia0FVX3lxTFBpd09hZW5oTXRDSno1RlBlSnBnMjFJRFA0dGVRamNmZFd5LUdxWGJrYzQ2b2dTY1Riakt5UTVsRTEzOVZWWVpndlFxWEJnVlZqS0FoQjRWS0tsU0d2MUxqS0tyWUREZWQ0TnBn?oc=5,2026-04-28T15:39:16
CL-000092,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-12-05,2025-12-05,EV-E27551766B,1,EV-E27551766B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9Ea3h1ZWtQQlBhRDZVQVhHVWZ2RjZ1ajZZTUVuNWFPTVVhM1NmRmxRQ3hzeXdEMFVHcmZXU2F5UENVc2xYaDQ4OFM5Q2tNOEQ2eTVvR1dsM1VPR3Fn?oc=5,2026-04-28T15:39:16
CL-000093,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2025-12-05,2025-12-05,EV-F2388459A1,1,EV-F2388459A1,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Data Center Dynamics,https://news.google.com/rss/articles/CBMixAFBVV95cUxNU2N2Y1RHbVk4R3lJZ1poWXJnWWxaZ3RwRmtpb3BlM2oxbDBOQ0lXXzBGTGJGSFdwNkxhRDYtM0pKLUxtdFhXTFVHd05SZXcyc1RIS19tVHVvWkZialB4M3dFUFIzNXNOLXp5ZWVXY0Q4WDN5bWhta3k4VWdwaTI1Q1ozdG9ZNlppSWJPbGVRQW5sZGJaNnJyZ3MzWHhtR2tHWFM3UG52NDBNZU4ycUFvcjdObEg2TFkydFZON0NMOFJDMFlx?oc=5,2026-04-28T15:39:16
CL-000094,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-12-08,2025-12-08,EV-C677700F3D,1,EV-C677700F3D,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,International Business Times UK,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZWJvVEk1RnBFTkdYZmNXMnMyVXJaN014MVc0UE1UQ2pTZ19oVTB0dUZXY2RvNEJlN2Y1c0hCTVY3X1pTVkVLdHRRb2VEUmYxbWNzWXF5dFBIQXpWczhSbFBpNWszNGRNVVNNSzEtb2FiSkt1a1ZBSGVYZk9XdkhhVnBfd2kzemY5dzFSMHo4TnhkVDJ6cEwyQ3ltRGxZY2x1RnA4ekdJN1lHa3k1MWhKZWhhRzlZeDlHRy0zSw?oc=5,2026-04-28T15:39:16
CL-000095,INCIDENT,SP-011,UNKNOWN,cloud,Compliance & Governance,2025-12-10,2025-12-10,EV-1F009DDE18,1,EV-1F009DDE18,news,Weak,,,UNKNOWN affecting cloud in Compliance & Governance.,0.5,Railway Blog,https://news.google.com/rss/articles/CBMib0FVX3lxTFBVaFJhdFNHOVBkWURBaXQzSFdsT0FRZ0R1VkRtSHJydWMyaE5RNmNzRFBlaUFYNzlHZ1BBaEcyT3FvbEpoNGlPcDVKOFQ0UUFPWUF0LU5RVlJIRGJSTmlJNUVPSV9NS2VweXdfOUhIYw?oc=5,2026-04-28T15:39:16
CL-000096,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2025-12-11,2025-12-11,EV-B6E78CFC94,1,EV-B6E78CFC94,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.75,Industrial Cyber,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQcTFid1ZqV0dWajdoT0xDQW9teWtzdWhkV003QzRPb0xpS2lCX3FKWVc0VmtmMENwZ0NGRjRfWUdNTmRqNHlvaEhrbm1IV3JBMGFRQkxhX0VoOVZ4N1gxdG10X3lPYmVDemgybXU0d2ZoTldDMEhIN2ZsM2RzcjcwSUNoNldvYnFwZXZaMldCS0xZU256OWZwTnJLdmdTeVFkVV9OWDNLSm5QSVBwSzZVM3VZNnJWUXR0TmpaZmc3S3JqUnpxN21HaGotOVZFR0xXOUZTc3h5TWU0X2Npd2pKUA?oc=5,2026-04-28T15:39:16
CL-000097,INCIDENT,SP-001,OUTAGE_APPLICATION,applications,Distribution Operations,2025-12-19,2025-12-19,EV-5ABB12E0B0,1,EV-5ABB12E0B0,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Distribution Operations.,0.55,InfoWorld,https://news.google.com/rss/articles/CBMisgFBVV95cUxPTU9wN1lEM0NVWTFGM1lNdFpfenhxNTV4MFBrZWxheGZTRjZrU0RvZ2Zvd2JJUzRoQVd4Zzk3ZDJqaU5JalpxNGJTYzdnaldkWlFkMW5CT3VSandGY04zTlNmUWE1TnFLWFBLeDY3ZktrSG51MVkya1dNckVZTlFlaW5tOU1ma2VBdGR4Uzh3R1g3NWdxeUpCVEYzM0FUZGlDbFBVUGh0TFNaVGc1ZkFuM2dB?oc=5,2026-04-28T15:39:16
CL-000098,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2025-12-19,2025-12-19,EV-D4B0AF7CF2,1,EV-D4B0AF7CF2,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.65,Insurance Journal,https://news.google.com/rss/articles/CBMidkFVX3lxTE5uWG05ZlQ0d2h3c2NONGM5YUxHbUlNRWluV0FfUExlZHhETkU4T2J4UFUtN21fajRmYnp2UVo4bWcyRkZDY0RYdzM1eTZ0cGYwTEFmS0NXaWt4bTZzbDZvamxsd09uX2F6UnpmUERTXzJqdGV2Qmc?oc=5,2026-04-28T15:39:16
CL-000099,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-12-21,2025-12-21,EV-30078FA82C,1,EV-30078FA82C,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,Report.az,https://news.google.com/rss/articles/CBMimAFBVV95cUxONVFacktJYUpKbUpmalVTVGZhcThWR0hZMHRCdjhma3pSRWk2d0o2Rm9kaEdVaTJ0MEZLMXBrUmdpeFBkQ1lPOEphSDk1MU1lMzhaSDdyei1oUm8xQ24zQ2JWenNnZVVlQnlzdGVvQVhhMVBOdG5HUFkwd21DSk1BdThwSHdHTG4zT3ZSVng0VTVGWTlSOHAzQ9IBngFBVV95cUxOMzBiaE92cFk5bWFrSmxKeXp3Mkc4VTItT1lYRG03VEUxaU1ZeFp5NXE4T19od2hGdHNpYXpmbHd3ODBTd0liZ19ickZxQTB2d2RfMlk3QXBWSmdobUNYOFFaUFBOQnVGMEJtd0pOdVJtdjhQbTE0VzNYUXBQTG9md2ZvNVpUSlV0RGtVcWhQUFo4Qm9VNUFWWjFYbWxCZw?oc=5,2026-04-28T15:39:16
CL-000100,INCIDENT,SP-011,REGULATORY_ENFORCEMENT,UNKNOWN,Compliance & Governance,2025-12-23,2025-12-23,EV-B8FB197483,1,EV-B8FB197483,news,Weak,,enforcement,REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance.,0.5,Help Net Security,https://news.google.com/rss/articles/CBMihAFBVV95cUxQWXBZNzBJaFV6M0NoRGVSUGtHWXZfT2hHU25XNTZnM1NHaUtwRkNZWUlNNG52X2twNWNQVUhaYVI5WFROZk5uWG1Bd1VGMXpKZGQ4cEt4YmduZW1DVHJqM3BGd3diQk5PdERLMC1kOGxGWTdGdGJEb29aQkMyc1YxdHpmeFE?oc=5,2026-04-28T15:39:16
CL-000101,INCIDENT,SP-012,UNKNOWN,systems,Procurement & Supply Chain,2025-12-29,2025-12-29,EV-9B6EFFAB8A,1,EV-9B6EFFAB8A,news,Weak,,,UNKNOWN affecting systems in Procurement & Supply Chain.,0.5,Scott Coop,https://news.google.com/rss/articles/CBMitgJBVV95cUxNWFdVVzNJYWIxS2Q3bVY5elE3RjhKcUhPV2F1ZE03REVVSGk1Mm93eFhlYlFrcjBVY2lWNWhCRGxRa1lKaUwyWklCY2tWYlZyazRNSWhWMWptRFhWNTlKd2FRcVh0RlR4Q210dmY5TmZjSkhON2NCcGxzQ3RoaUtxOFN4aFB0ZTJhbmpPRWNXZmwxT3ZsNE53UFRTVkFFRk1lb1FBaC1PdURoeXVvTkFlVk9rLU9jRlFvUUpVcW55OHRkWEhqWWZBcW9FaGdlaU9CVlhPSjhTWm1YTDJBUEZfTm5EVm5WNlE2Mnl1TWsxaEhIYTNjVzllZDF2YW5TNnp5N3lWWkZYZ25CTzdZaFk2NW8yQTNyUHNBNDB4VXVaenR2N1hLRU5GYW40cE9tVDFydGxoT0xn?oc=5,2026-04-28T15:39:16
CL-000102,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2025-12-30,2025-12-30,EV-7586360E21,1,EV-7586360E21,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,The HIPAA Journal,https://news.google.com/rss/articles/CBMiYEFVX3lxTE84VFZGN21zTnVQbS0tMjloajY5Ym9nTy01TXYzYW5zZkdmWFdDdWhQeXNyaUhyYy1Pc0Fyc21GSk1zREVkVXVlUVZ5T2tValV4ZHcweU1uaFBBUXh5Yk9yVg?oc=5,2026-04-28T15:39:16
CL-000103,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-01-05,2026-01-05,EV-89B097E24B,1,EV-89B097E24B,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.5,CloudSEK,https://news.google.com/rss/articles/CBMibkFVX3lxTE5fZG9ma2djVnRWNzMybFZQT2ZzTmdHczZEUDVGWm50dU04Y0YxT1JjTTg1dHVoZUFldjlIQ25aTmN3SW9uRFhSRXhSQzVKRjVfRlBwTzhKSHExU0dSZ2dTeXZXbkVLR1Zuc2M5dGJn?oc=5,2026-04-28T15:39:16
CL-000104,INCIDENT,SP-014,OUTAGE_APPLICATION,applications,IT Operations,2026-01-05,2026-01-05,EV-51B174F6AD,1,EV-51B174F6AD,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in IT Operations.,0.5,Cybernews,https://news.google.com/rss/articles/CBMie0FVX3lxTE1iYWgxVlZLT084LU9fcWJFQ2VPVkFtOXg1aGJwaWZWVGg0QUVPYWhEVE5KdXhONFJwQVh4cXh3VFpYRmliUjhsVEhLanRVQzhCNEtrY21QcjRWM1A2QUxISlBCa28yX1RMQnZ0QUYyTjN3SEIydHNQekotMA?oc=5,2026-04-28T15:39:16
CL-000105,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-01-06,2026-01-06,EV-A749802C40,1,EV-A749802C40,news,Weak,,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.55,JD Supra,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,2026-04-28T15:39:16
CL-000106,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-01-06,2026-01-06,EV-F3B0D82FE8,1,EV-F3B0D82FE8,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,kentonline.co.uk,https://news.google.com/rss/articles/CBMitgFBVV95cUxQVHdoc0RPNE82X3h0UzkteUxTbFpEbkEtR1JpOEE1RjFNblZHX2ZRUUxmaXdaN3d2VWdjcVhXTW4xVlIzRzZqTnl5NTRnX09BcnJzbHlyazdDQkNIZThNODY5YjJqbVgxeUF1ZUhHb05YM1otMi1Pclo1X1ZoOXRqVVNXT01IaUVmWktUWjU0d0J0VEdnbXE1VTRXU2FZeFhWS2llcjk0QU8xR3Q5MjRxSkNLVTJBdw?oc=5,2026-04-28T15:39:16
CL-000107,INCIDENT,SP-007,UNKNOWN,systems,Cybersecurity,2026-01-08,2026-01-08,EV-7D86AEA7E0,1,EV-7D86AEA7E0,news,Weak,,,UNKNOWN affecting systems in Cybersecurity.,0.7,SC Media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNbm9SY08tc0ZHaWJDYXdleXY5QTMySjZZOEwySDdMZks2RU9hUVVjckdkM0ZJSDNlSnhHbEFZWDh5SzduRm9EazR1TzhFMERxNDBjZU1tSFJya3p2bWJoUVJfS2I2cDNkTGxsZTk0QVFjdUE0V2tZd0E2cURNMU9hb3cxcFRRS0tGdm8zYzh6TUprRGt3elJIZ0JsR1Rnb09XVXZlT2pCdzUxQQ?oc=5,2026-04-28T15:39:16
CL-000108,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-01-09,2026-01-09,EV-59BCED28BB,1,EV-59BCED28BB,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.55,Plastics News,https://news.google.com/rss/articles/CBMimwFBVV95cUxNWlJ5V3dwZkstblhxSnRTMnNuclBkelB3NkcxODQ0V3NPZTlXR3NxS1NuaEFLeXktOXdrSWFGQWpSdmQ4Yzg1ZDBQZ0hrS25GTG1QQ3ZuWE1OMDZxbHZmR1JwVUZzUHdQZl9rTmh2WmtTS0VsdWdwemJUblZnMEljM3Y1ZTI0eWRSLXBjQi0xckUzQXp3Zy1Pd3BGcw?oc=5,2026-04-28T15:39:16
CL-000109,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-01-09,2026-01-09,EV-6B3CEB0CD0,1,EV-6B3CEB0CD0,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Astute Group,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNYWtNUXo5eS1nUGU2NFN5WGtOSDRCaVotbWx1LS02UTZ4dE90eGZOYlQtQkI3a3E0Wi1fMnZ3MjdTM3licVRIQXVYZWtTSXRCUWQ1M2d0b2JTaUxyMVZmb0NINHF2bl9hd3J2NDhwbU1sM2hSdVVlYmMzbmM2bHpUQk9HWkVabXVramVjRFJzQmpxRUs5NUtJY1JFWHZ6WUxxSFppelZnOHNycGNpTnI2dTA5azVjdm16bnlEVEN2WkJWWjg?oc=5,2026-04-28T15:39:16
CL-000110,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2026-01-16,2026-01-16,EV-F6099A0F2D,1,EV-F6099A0F2D,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Engadget,https://news.google.com/rss/articles/CBMirAFBVV95cUxOWDVxZWxVeWFsZmd5U2FKQnVqdzA4QldfWjBEVE4zUzFqRDRwUmRwZlhaUVpzY0FOcnJiSVV6OTRLaG4xTmdBRFBNVXV6YXM3X1l0dmxYWC0xSW53bFdLR2dib0JiUkxiYTBoTHNhUTlveXhtV3JRWFRDd1dkcWpodV9QSEt6NmRVdWg3dWdva1NrX3lGeDBHMEVrUEZaZ0taU2YzX1JwT0d4UDR3?oc=5,2026-04-28T15:39:16
CL-000111,INCIDENT,SP-011,UNKNOWN,cloud,Compliance & Governance,2026-01-16,2026-01-16,EV-62383E3DCC,1,EV-62383E3DCC,news,Weak,,,UNKNOWN affecting cloud in Compliance & Governance.,0.5,appinventiv.com,https://news.google.com/rss/articles/CBMickFVX3lxTE5pQV9leTM3STNOWmZDMWdPUnhPM1NCSHZBWUFxUmIwejBBX253d2tyVEowVUxwZEVkUnNNWUlVTVJBbGJaUHpVU1JUY1hwWUFCcE5NaXNfRGRjQTVfUVFJSllvWC1fX1dYNDhlR0RSQlRDQQ?oc=5,2026-04-28T15:39:16
CL-000112,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-01-19,2026-01-19,EV-D2D287AD53,1,EV-D2D287AD53,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Военное дело,https://news.google.com/rss/articles/CBMingFBVV95cUxOZ0N5N21iTTMxQ21aVEJ3Tkh4UXowY2E2c2NmRk13UEloY3ZxeXF2S19oenBwNTJ2NU5UTnloUWRIdXJCYW5aanBaVnE4dnpqREVYVW81MUFtUTZCcnRiaVhybktqWUtlNXBGMFZyTC1qYjZja1JicnVUNl9rb1FQWHNrZTltLTljUE1TLXJQbkFLbU9DS2xzYXN5SFFPQdIBogFBVV95cUxOVmc4eHVmTVpMN0p1M2p0MFVNblFWQ2NzTjdlcDdyV1dHdEZfYTlhZGY5eHFrTUtjMzVlUHQxckVsOHFlTk1Mck9VSGR3S0s1RS16elJzcjNVdUg5THdEbHhaNUpuWGZPRFc5NFFkYnYyWFVCZ0FtTlVJSDBJRWxGc25fZGZ2eWNGLWVmMkFKZnQwdVljNVp1X2R4NlItR0ZRY3c?oc=5,2026-04-28T15:39:16
CL-000113,INCIDENT,SP-014,UNKNOWN,UNKNOWN,IT Operations,2026-01-19,2026-01-19,EV-D03049A283,1,EV-D03049A283,news,Weak,,,UNKNOWN affecting UNKNOWN in IT Operations.,0.5,SecurityWeek,https://news.google.com/rss/articles/CBMinAFBVV95cUxNRXE4NzczM1lHY29GVHU3MUt2bk9jM3VKRE9JRGFFQzVSUTljdzQyMmNiVEhtWmU5WWR1bmNWVnNLcDlDakhuMFdVc1AycGRtb2ZjU0V0X1VMZzNDbEpIdTVsdkhtRTRMN1BDMVJHMzNFcWtTTzBSdHJaT1hxMjVLZkE0TXBPS0ZNUUtEU0dwbjV5QkFsSG9vXzFaeGvSAaIBQVVfeXFMT1VxTnZFUllrdnNQMHhkVTdQOS1Cb0xZSHRsX21MYWYwNmFGRjhJclNoOWxmYnJEY1JsaUtIdkZyT21wa2Q5NjBzNUNJZ1VCRVhtMHN6VVhXd0pOWGpZQ0dXQWJZNEhaZThCZXNjbmJIcE5LanZZcHBQNUpQLXNZNlRUeXBoXzRhMjJ1OTJ5ZTNxYWN0cl9tMmdkcHMzWHVpOXlR?oc=5,2026-04-28T15:39:16
CL-000114,INCIDENT,SP-009,OUTAGE_NETWORK,network,Network Infrastructure,2026-01-20,2026-01-20,EV-88FFECA46C,1,EV-88FFECA46C,news,Weak,,outage,OUTAGE_NETWORK affecting network in Network Infrastructure.,0.7,Fierce Network,https://news.google.com/rss/articles/CBMihAFBVV95cUxOXzRGZjdYTHNqcU1WOGdhSHgtWngxNmc2MTgxT0ltTGpETVZINjdjWU1paDhJOXFsckp5ZXlWTzdjS0JCbDI1ZF9CajV0MXU3Y0ZNU0pMbjV2Z2N3VWduUk5odlRSXzZSV1NnVzFmUkZaQVpINFM1eHotS2ZDalRrTTlrOFA?oc=5,2026-04-28T15:39:16
CL-000115,INCIDENT,SP-009,OUTAGE_NETWORK,network,Network Infrastructure,2026-01-21,2026-01-21,EV-8910DDE3F8,1,EV-8910DDE3F8,news,Weak,,outage,OUTAGE_NETWORK affecting network in Network Infrastructure.,0.7,PhoneArena,https://news.google.com/rss/articles/CBMifEFVX3lxTE9ka2l1MmM3VG9CYU5ESDJuVWNGTS03bU1oNEhnNUowaldlV1BDSnNXT2FJdExCckFidEFGbG44QmFxXzU4SmVnS2VFMjhTUXNEdGF5S2pVNEwtSk5BUU1QT2E0Tm8waHlCSVpsZGxSbDlnY2JrMk9aNWxvcHA?oc=5,2026-04-28T15:39:16
CL-000116,INCIDENT,SP-009,UNKNOWN,cloud,Network Infrastructure,2026-01-25,2026-01-25,EV-72C796420D,1,EV-72C796420D,news,Weak,,latency,UNKNOWN affecting cloud in Network Infrastructure.,0.85,Roblox,https://news.google.com/rss/articles/CBMinAFBVV95cUxOaGtsOHNmay1YblU1SlJxSWpBWUNaVWxtdDNMU1F4YUZhZEpIc2xhZjNIUHBMc2t6ZmpDYUxQWmVnRUpra1RDdWJuZmJodVVzQ2ktdERCOFpyaFlhRHJJWDZ5bXFPdzBZb0UtNnZEa0xWamt4N2RLNjh5ajZEOFJXVExXd25GWFp1QlkweExBeHFITkpmY21RdzJqcXI?oc=5,2026-04-28T15:39:16
CL-000117,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-01-25,2026-01-25,EV-5E2DA7048F,1,EV-5E2DA7048F,news,Weak,,incident,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,Rescana,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObGJfeUtVOXBteXdRb3pnNmlqcE54T3JZV3ZnX3NvX1JWQmJzR1VWSVAzRU9xS3c4SmQ2d1dPaUtMZ0pIWEVILTgxNGxVeHg2b0stZGRfalZSVnpTdjI4X2dEd2JBZnlRSDZFY2R2Um8xWnU2bWtrcHRya3JTRHlPMmE1MFRtU3FyaFY1SGo3eFdKQ1VUcTFGdmZaa1JTSWFqWnRtd0NsdzZEeGhWbW5semFvWUozQi1WTlhzcXM2MzhvZGw4UEl4VA?oc=5,2026-04-28T15:39:16
CL-000118,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-01-27,2026-01-27,EV-9FBAF82D81,1,EV-9FBAF82D81,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.65,Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOLTJvaHlDNjRaYm84UFNSN21aN0gzdzBSaUI5SHA5MllldnlTTUYyclZrdThEczRvX25FY3M3cHdiLVFwTUY4ZlhGZ3hELVYzUUxjaHVvTVU4YXl3RThTc1d6WGRUamc1Z0FVRk1OdGw2TXlSSjZHakpScDlkdWJvUzdHVk51RmthamtLLUZFRk5UQTMzQkVINE5hT2NLM0hHZTZ4M0tLMEhnUUhFd3pVTVY0TEdjcU5Kd0t0dGdn?oc=5,2026-04-28T15:39:16
CL-000119,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-01-28,2026-01-28,EV-FC79553BED,1,EV-FC79553BED,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,The HIPAA Journal,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9YWmZZSlB4eTJtenI4eTNHSy1BcXIxNFY2dks4RlVsVlVxQkNtR1d5ejFkMkh5T0FPMWNZbk9pZFBSZ01jbHB2Zzg0TE50WHdMNl8zcHVIdzAwVXVIZ0RwUg?oc=5,2026-04-28T15:39:16
CL-000120,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-01-29,2026-01-29,EV-212B595863,1,EV-212B595863,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Transportation and Logistics International,https://news.google.com/rss/articles/CBMimgFBVV95cUxOc0htZzN3WllrWk40eFNvU3QtT1dEWjVZQUNNNWhlOTkyclg2RkxXNnJ1NS1HaXItdEZuUHVoT3dza3hPNUhoVW5EZjhvY3Z0X1lYNjdKRm96R1F2bzNyRXl4RWNzSFVvWVNQaUs0YnRHRkllcWZxRnhSY3lER2pjaGkxWXhISk1GYWRGLU9iZjZpSGNoSWdTVjVR?oc=5,2026-04-28T15:39:16
CL-000121,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-01-29,2026-01-29,EV-507EB83D5B,1,EV-507EB83D5B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.55,Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxNbHRnVnluZWRHTWhaY1c5RzdWbFcxOUVBY056bGRvUXdORWl2ZG5xTkotbGxocGt1RjFSRnFfSk5ZUDdDV0ZDS0hMS0ZTaVdRNkh5aEV6X2pPdTZYQ01VU3hkZHFKMS1ackk1bm1oS3p0MVkxODZFellUZm5BX2RNbnZ5cw?oc=5,2026-04-28T15:39:16
CL-000122,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-01-29,2026-01-29,EV-876578157A,1,EV-876578157A,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Modern War Institute -,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVVN3NVpBRXl1N3pHTkJhZUprUWZ2blZHMGtFb2ZqbEp6cjQ1cVZ3Q2xpTEN5bTgxdFJIY1hPMld5SFNYaEpVRjhpbVlqc2dNRFYwTHJIaG5jNjZ4QXJjMU9HOW1OT0o5YjR2T2J2R2R5Q3VZaTlQQUVRWlZ4SmdHektCV2ZoSTVUeTJmV25EYW5SMnQtUHRFanRhYmRnMmRUODAw?oc=5,2026-04-28T15:39:16
CL-000123,INCIDENT,SP-009,UNKNOWN,network,Network Infrastructure,2026-02-02,2026-02-02,EV-039A97BA88,1,EV-039A97BA88,news,Weak,,,UNKNOWN affecting network in Network Infrastructure.,0.7,Fierce Network,https://news.google.com/rss/articles/CBMikgFBVV95cUxQeHRyYktJVVN3bXRfU3BOdlNHWlRBdlpsUHhTWTJCdmxCR20tbFhIMldfRWExSFZ4N2JLNE9VSDdfWUVqQ1VtVlB6R2gxdEVObGFjZUtyRGhCTFBBcDRTOFRhcUg3ZHMwSkF1TkNpckN0eG1peFVHRWwtMzN5OExWQmlOcmZaWmJEYW41c2Zib3RhUQ?oc=5,2026-04-28T15:39:16
CL-000124,INCIDENT,SP-004,INTEGRATION_FAILURE,api,Transportation & Logistics,2026-02-03,2026-02-03,EV-5BDA5CA77A,1,EV-5BDA5CA77A,news,Weak,,outage,INTEGRATION_FAILURE affecting api in Transportation & Logistics.,0.7,Let's Data Science,https://news.google.com/rss/articles/CBMihwFBVV95cUxNMEpFbi1tc2RENFdsQlBqREY2YmI0VEtmVG92WE5zMjF0QTl0VzJtNnZpbnJwY21WQUpraXgtTFVyU2Y5Yy0zOWpYZWNQMk5GLXR2SkNGZkVTREpNNzVudmM5eG9SemFERGhRTXFnZU93Z0hrQWdZaTIzd3VTSWpTY20wbWlxTzA?oc=5,2026-04-28T15:39:16
CL-000125,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-02-03,2026-02-03,EV-36BBADC0A0,1,EV-36BBADC0A0,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,cyberpress.org,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBLazl5ZFdiMThPZHZvV3VTS1ZaZ3hWU2tPeWlIX1dtM2N0M3FGWGpUSTdBQlRIN000MDVRWDc0Ty1jZ3FnQlFjNnUzTVRiNkFrajl5RFA3akpxWVhJUkFEYg?oc=5,2026-04-28T15:39:16
